455.0,2.049,0.330,0.326,0.317,0.329,0.900,0.650,0.980,0.897
456.0,2.113,0.329,0.325,0.317,0.328,0.900,0.650,0.980,0.897
457.0,2.127,0.328,0.324,0.316,0.328,0.900,0.650,0.980,0.897
458.0,2.081,0.327,0.324,0.316,0.327,0.900,0.650,0.980,0.897
459.0,2.060,0.327,0.323,0.315,0.326,0.900,0.650,0.980,0.897
460.0,2.045,0.326,0.323,0.315,0.326,0.900,0.650,0.980,0.897
461.0,2.113,0.325,0.322,0.315,0.325,0.900,0.650,0.980,0.897
462.0,2.128,0.325,0.321,0.314,0.324,0.900,0.650,0.980,0.897
463.0,2.134,0.324,0.321,0.314,0.324,0.900,0.650,0.980,0.897
464.0,2.063,0.323,0.320,0.313,0.323,0.900,0.650,0.980,0.897
465.0,2.032,0.323,0.320,0.313,0.322,0.900,0.650,0.980,0.897
466.0,2.070,0.322,0.319,0.313,0.322,0.900,0.650,0.980,0.896
467.0,1.977,0.321,0.318,0.312,0.321,0.900,0.650,0.980,0.896
468.0,2.060,0.320,0.318,0.312,0.320,0.900,0.650,0.980,0.896
469.0,2.066,0.320,0.317,0.311,0.319,0.900,0.650,0.980,0.896
470.0,1.986,0.319,0.317,0.311,0.319,0.900,0.650,0.980,0.896
471.0,2.016,0.318,0.316,0.311,0.318,0.900,0.650,0.980,0.896
472.0,2.120,0.318,0.315,0.310,0.317,0.900,0.650,0.980,0.896
473.0,2.036,0.317,0.315,0.310,0.317,0.900,0.650,0.980,0.896
474.0,2.060,0.316,0.314,0.310,0.316,0.900,0.650,0.980,0.896
475.0,2.130,0.316,0.314,0.309,0.316,0.900,0.650,0.980,0.896
476.0,2.060,0.315,0.313,0.309,0.315,0.900,0.649,0.981,0.896
477.0,2.074,0.314,0.313,0.308,0.314,0.900,0.649,0.981,0.896
478.0,2.136,0.314,0.312,0.308,0.314,0.900,0.649,0.981,0.896
479.0,2.089,0.313,0.311,0.308,0.313,0.900,0.649,0.981,0.896
480.0,2.118,0.312,0.311,0.307,0.312,0.900,0.649,0.981,0.896
481.0,2.110,0.312,0.310,0.307,0.312,0.900,0.649,0.981,0.896
482.0,2.112,0.311,0.310,0.307,0.311,0.900,0.649,0.981,0.896
483.0,2.080,0.311,0.309,0.306,0.310,0.900,0.649,0.981,0.896
484.0,2.037,0.310,0.309,0.306,0.310,0.900,0.649,0.981,0.896
485.0,2.026,0.309,0.308,0.305,0.309,0.900,0.649,0.981,0.896
486.0,1.639,0.309,0.308,0.305,0.309,0.900,0.649,0.981,0.896
487.0,1.832,0.308,0.307,0.305,0.308,0.900,0.649,0.981,0.895
488.0,1.981,0.307,0.306,0.304,0.307,0.900,0.649,0.981,0.895
489.0,1.866,0.307,0.306,0.304,0.307,0.900,0.649,0.981,0.895
490.0,2.081,0.306,0.305,0.304,0.306,0.900,0.649,0.981,0.895
491.0,1.996,0.306,0.305,0.303,0.305,0.900,0.649,0.981,0.895
492.0,1.901,0.305,0.304,0.303,0.305,0.900,0.649,0.981,0.895
493.0,2.031,0.304,0.304,0.303,0.304,0.900,0.649,0.981,0.895
494.0,1.980,0.304,0.303,0.302,0.304,0.900,0.649,0.981,0.895
495.0,2.100,0.303,0.303,0.302,0.303,0.900,0.649,0.981,0.895
496.0,1.996,0.302,0.302,0.301,0.302,0.900,0.649,0.981,0.895
497.0,2.028,0.302,0.302,0.301,0.302,0.900,0.648,0.981,0.895
498.0,1.970,0.301,0.301,0.301,0.301,0.900,0.648,0.981,0.895
499.0,1.969,0.301,0.301,0.300,0.301,0.900,0.648,0.981,0.895
500.0,1.962,0.300,0.300,0.300,0.300,0.900,0.648,0.981,0.895
501.0,1.903,0.299,0.299,0.300,0.299,0.960,0.648,0.981,0.895
502.0,1.905,0.299,0.299,0.299,0.299,0.960,0.648,0.981,0.895
503.0,1.996,0.298,0.298,0.299,0.298,0.960,0.648,0.981,0.895
504.0,1.877,0.297,0.297,0.298,0.297,0.960,0.648,0.981,0.895
505.0,1.994,0.296,0.296,0.298,0.296,0.960,0.648,0.981,0.894
506.0,2.074,0.296,0.296,0.297,0.296,0.960,0.648,0.981,0.894
507.0,1.982,0.295,0.295,0.297,0.295,0.960,0.648,0.981,0.894
